candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q1470101	src-wikidata-q1470101	https://www.wikidata.org/wiki/Q1470101	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Hungary (1000–1301); description: former Central European monarchy (1000–1301); article: https://en.wikipedia.org/wiki/Kingdom_of_Hungary_(1000%E2%80%931301)
cand-q19083	src-wikidata-q19083	https://www.wikidata.org/wiki/Q19083	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Iberia; description: ancient Georgian kingdom of Kartli; article: https://en.wikipedia.org/wiki/Kingdom_of_Iberia
cand-q62567	src-wikidata-q62567	https://www.wikidata.org/wiki/Q62567	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Iceland; description: former country; article: https://en.wikipedia.org/wiki/Kingdom_of_Iceland
cand-q1117051	src-wikidata-q1117051	https://www.wikidata.org/wiki/Q1117051	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Illyria; description: Crown land of Austria (1816–49); article: https://en.wikipedia.org/wiki/Kingdom_of_Illyria
cand-q1069959	src-wikidata-q1069959	https://www.wikidata.org/wiki/Q1069959	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Imereti; description: former kingdom in Georgia; article: https://en.wikipedia.org/wiki/Kingdom_of_Imereti
cand-q215530	src-wikidata-q215530	https://www.wikidata.org/wiki/Q215530	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Ireland; description: kingdom on the island of Ireland between 1542 and 1801; article: https://en.wikipedia.org/wiki/Kingdom_of_Ireland
cand-q223936	src-wikidata-q223936	https://www.wikidata.org/wiki/Q223936	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Italy; description: kingdom in southern Europe between 1805 and 1814; article: https://en.wikipedia.org/wiki/Kingdom_of_Italy_(Napoleonic)
cand-q838931	src-wikidata-q838931	https://www.wikidata.org/wiki/Q838931	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Italy; description: (962 – 1801) constituent kingdom of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Kingdom_of_Italy_(Holy_Roman_Empire)
cand-q3755547	src-wikidata-q3755547	https://www.wikidata.org/wiki/Q3755547	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Italy; description: kingdom in Southern Europe between 476 and 493; article: https://en.wikipedia.org/wiki/Kingdom_of_Odoacer
cand-q1617495	src-wikidata-q1617495	https://www.wikidata.org/wiki/Q1617495	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Jaén; description: realm; article: https://en.wikipedia.org/wiki/Kingdom_of_Ja%C3%A9n
cand-q1209822	src-wikidata-q1209822	https://www.wikidata.org/wiki/Q1209822	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Kakheti; description: 1465–1762 kingdom in eastern Georgia; article: https://en.wikipedia.org/wiki/Kingdom_of_Kakheti
cand-q195972	src-wikidata-q195972	https://www.wikidata.org/wiki/Q195972	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Kartli; description: late medieval monarchy in the Caucasus; article: https://en.wikipedia.org/wiki/Kingdom_of_Kartli
cand-q328818	src-wikidata-q328818	https://www.wikidata.org/wiki/Q328818	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Kent; description: Early medieval kingdom in England (c.455-871); article: https://en.wikipedia.org/wiki/Kingdom_of_Kent
cand-q175276	src-wikidata-q175276	https://www.wikidata.org/wiki/Q175276	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Leon; description: independent medieval kingdom in the northwest of the Iberian Peninsula (910–1230), capital León; article: https://en.wikipedia.org/wiki/Kingdom_of_Le%C3%B3n
cand-q886986	src-wikidata-q886986	https://www.wikidata.org/wiki/Q886986	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Lindsey; description: minor Angle-Saxon kingdom soon to be a part of Northumbia.; article: https://en.wikipedia.org/wiki/Kingdom_of_Lindsey
cand-q1656775	src-wikidata-q1656775	https://www.wikidata.org/wiki/Q1656775	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Lithuania; description: Short lived Baltic kingdom in the middle ages; article: https://en.wikipedia.org/wiki/Kingdom_of_Lithuania
cand-q612359	src-wikidata-q612359	https://www.wikidata.org/wiki/Q612359	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Lithuania; description: former country; article: https://en.wikipedia.org/wiki/Kingdom_of_Lithuania_(1918)
cand-q2346056	src-wikidata-q2346056	https://www.wikidata.org/wiki/Q2346056	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Livonia; description: nominal state in what is now Estonia and Latvia; article: https://en.wikipedia.org/wiki/Kingdom_of_Livonia
cand-q209857	src-wikidata-q209857	https://www.wikidata.org/wiki/Q209857	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Lombardy–Venetia; description: constituent land of the Austrian Empire (1815–1866); article: https://en.wikipedia.org/wiki/Kingdom_of_Lombardy%E2%80%93Venetia
cand-q836676	src-wikidata-q836676	https://www.wikidata.org/wiki/Q836676	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Majorca; description: constitutional monarchy which existed between 1229–1715; article: https://en.wikipedia.org/wiki/Kingdom_of_Majorca
cand-q105092	src-wikidata-q105092	https://www.wikidata.org/wiki/Q105092	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Mercia; description: one of the kingdoms of the Anglo-Saxon Heptarchy; article: https://en.wikipedia.org/wiki/Mercia
cand-q1164500	src-wikidata-q1164500	https://www.wikidata.org/wiki/Q1164500	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Murcia; description: historic state; article: https://en.wikipedia.org/wiki/Kingdom_of_Murcia
cand-q173065	src-wikidata-q173065	https://www.wikidata.org/wiki/Q173065	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Naples; description: Italian state (1282–1816); article: https://en.wikipedia.org/wiki/Kingdom_of_Naples
cand-q200262	src-wikidata-q200262	https://www.wikidata.org/wiki/Q200262	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Navarre; description: Basque medieval kingdom that occupied lands on either side of the western Pyrenees, alongside the Atlantic Ocean (1162–1512); article: https://en.wikipedia.org/wiki/Kingdom_of_Navarre
cand-q107299	src-wikidata-q107299	https://www.wikidata.org/wiki/Q107299	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Northumbria; description: kingdom of the Angles (653–954); article: https://en.wikipedia.org/wiki/Northumbria
cand-q2196956	src-wikidata-q2196956	https://www.wikidata.org/wiki/Q2196956	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Norway; description: former Kingdom from 872 to 1397; article: https://en.wikipedia.org/wiki/Kingdom_of_Norway_(872%E2%80%931397)
cand-q2597352	src-wikidata-q2597352	https://www.wikidata.org/wiki/Q2597352	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Norway; description: short-lived monarchy in Northern Europe (1814); article: https://en.wikipedia.org/wiki/Kingdom_of_Norway_(1814)
cand-q3446210	src-wikidata-q3446210	https://www.wikidata.org/wiki/Q3446210	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Pamplona; description: former country in Europe; article: https://en.wikipedia.org/wiki/Kingdom_of_Pamplona
cand-q1649871	src-wikidata-q1649871	https://www.wikidata.org/wiki/Q1649871	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Poland; description: Jagiellon kingdom of Poland, 1386-1569; article: https://en.wikipedia.org/wiki/Kingdom_of_Poland_(1385%E2%80%931569)
cand-q696908	src-wikidata-q696908	https://www.wikidata.org/wiki/Q696908	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Poland; description: puppet state proposed in 1916 by Germany and Austria-Hungary; article: https://en.wikipedia.org/wiki/Kingdom_of_Poland_(1917%E2%80%931918)
cand-q8890160	src-wikidata-q8890160	https://www.wikidata.org/wiki/Q8890160	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Poland; description: historical state and former kingdom of Central Europe (1000-1795); article: https://en.wikipedia.org/wiki/Kingdom_of_Poland
cand-q11750128	src-wikidata-q11750128	https://www.wikidata.org/wiki/Q11750128	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Poland; description: state proclaimed by Polish insurgents during the 1830-1831 uprising; article: https://en.wikipedia.org/wiki/Kingdom_of_Poland_(1830%E2%80%931831)
cand-q45670	src-wikidata-q45670	https://www.wikidata.org/wiki/Q45670	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Portugal; description: kingdom in Southwestern Europe (1139–1910); article: https://en.wikipedia.org/wiki/Kingdom_of_Portugal
